ID,TITLE,ADDRESS,LAT,LON,TEL,OPEN_TIME,PAGE,CATEGORY,DESCRIPTION,STORE_OF_KAKAO
CNTS_000000000022873,원동,제주특별자치도 제주시 애월읍 소길리 1364 일대,33.402027,126.3803,--,,,,1948년 군인들에 의해 마을 주민 30여 명이 집단학살을 당한 곳.,
CNTS_200000000014304,디어펫,제주특별자치도 제주시 과원로 47,33.4764981,126.4883789,0507-1490-2585,,,,디어펫은 제주시 연동에 위치한 반려동물 미용실이다.,
CNTS_000000000019114,묵리마을,제주특별자치도 제주시 추자면 묵리,33.94865,126.31429,--,,,,조용하면서 평화로운 하추자의 전통어촌 마을,
CNTS_000000000021101,연대포구,제주특별자치도 제주시 외도2동,33.49362,126.43473,--,,www.visitjeju.net/ko/tourView.jto?menuCd=DOM_000001718001000000&areaId=CNTS_000000000021101,"분류: 항구,포구",연대마을에 있는 한적한 포구,4.5점
CNTS_200000000014275,댕댕놀이터,제주특별자치도 제주시 도근내길 56,33.4919382,126.4369959,,,www.instagram.com/dd_noriter,분류: 반려견놀이터,"댕댕놀이터는 내도동에 위치하여 반려동물의 미용, 유치원, 호텔을 운영하는 곳이다.",4.0점
CNTS_000000000022243,제주 카약올레,제주특별자치도 제주시 애월읍 애월로1길 22,33.462353,126.31049,064-743-0051,,,,애월&한담의 에메랄드빛 아름다운 제주바다를 가장 가까이 즐기는 법!,
CNTS_200000000007343,예술공간 이아,제주특별자치도 제주시 중앙로14길 21,33.510861,126.5219859,064-800-9331,10:00 ~ 18:00,artspaceiaa.kr,분류: 문화시설,원도심을 예술로 밝히는 복합예술공간,5.0점
CNTS_000000000021074,세화항,제주특별자치도 제주시 구좌읍 세화리,33.489597,126.831665,--,,www.visitjeju.net/ko/tourView.jto?menuCd=DOM_000001718001000000&areaId=CNTS_000000000021074,"분류: 항구,포구",제주의 동쪽 바다에 있는 낚시 명소,3.7점
CNTS_000000000021194,별도연대,제주특별자치도 제주시 화북1동 1537,33.526237,126.56813,--,,,,외적의 침입을 막던 별도연대,
CNTS_200000000007280,오래물,제주특별자치도 제주시 도공로 2,33.5061061,126.4650426,064-728-4951,,,"분류: 관광,명소",깊은 땅속에서 솟아오르는 용천수로 물의 양이 풍부하고 수질이 좋기로 유명해 마을을 상징하는 명물,4.0점
CNTS_000000000021511,온평리 환해장성,제주특별자치도 서귀포시 성산읍 환해장성로 732,33.418377,126.91146,--,,,,역사가 숨쉬는 환해장성,
CNTS_000000000022121,황우럭만화천국사회적협동조합,제주특별자치도 제주시 한림읍 내동남길 7-3,33.41427,126.26667,064-796-7020,,,,황우럭 만화카페는 故양병윤 화백의 생가를 카페로 새롭게 재구성한 장소입니다.,
CNTS_200000000009487,제원한의원,제주특별자치도 제주시 신대로14길 36 2층,33.4879178,126.4928566,,09:00 ~ 14:00,m.blog.naver.com/jejukmed,분류: 한의원,"한국 고유의 의학인 사상체질의학을 전문으로 진료하고 있다. 사상체질을 검사하고 확진한 뒤 사상체질에 맞는 음식과 생활법을 안내한다. 
또 전통적인 기법이 살아있는 왕뜸, 부항, 수지침요법의 효능을 직접 체험할 수 있다.",4.9점
CNTS_000000000021530,사계항,제주특별자치도 서귀포시 안덕면 사계리,33.237034,126.30206,--,,www.visitjeju.net/ko/tourView.jto?menuCd=DOM_000001718001000000&areaId=CNTS_000000000021530,"분류: 항구,포구",관광지와 가깝고 한적한 어촌마을 사계포구,5.0점
CONT_000000000500179,마오름,제주특별자치도 제주시 한경면 저지리 산 56,33.33803,126.24381,--,,www.visitjeju.net/ko/tourView.jto?menuCd=DOM_000001718001000000&areaId=CONT_000000000500179,분류: 오름,오름의 형태가 말을 닮았다하여 붙여진 마오름,1.0점
CNTS_000000000022032,라신동,제주특별자치도 제주시 한림읍 귀덕리,33.431778,126.290634,--,,,,· 올레15코스,
CNTS_000000000019919,토종닭유통특구교래삼다수마을,제주특별자치도 제주시 조천읍 교래리,33.427616,126.66658,064-784-7146,,,,삼다수 본사가 있는 삼다수 마을,
CNTS_200000000009412,까끄래기오름,제주시 조천읍 교래리 128,33.4276176,126.6665803,064-728-7876,,,분류: 오름,조천읍 교래리에 있는 전망 좋은 오름,2.2점
CNTS_200000000009501,궁대오름,제주특별자치도 서귀포시 성산읍 금백조로 446,33.4405616,126.8220889,064-787-4711,,,,"오름의 모양새가 마치 활처럼 생기고, 오름 허리에 활(궁·弓)자 모양의 띠가 둘러져 있어 궁대오름, 한자로 궁대악(弓帶岳)으로 불리는 오름.
",
CNTS_000000000018885,송악카트체험장,제주특별자치도 서귀포시 대정읍 송악관광로 404,33.20824,126.28927,064-794-1717,09:00 ~ 18:30,,"분류: 스포츠,레저",송악산을 바라보며 카트체험하기,1.3점
CONT_000000000500299,삼사석,제주특별자치도 제주시 화북1동 1380-1,33.521027,126.5741,064-728-2735,,,,제주 삼신인(고.양.부)이 쏘았던 화살이 꽂혔던 돌멩이를 보관한 곳,
CNTS_200000000008012,새시물,제주특별자치도 제주시 한림읍 상한로,33.3650169,126.2711484,,,,,상명리 주민들의 식수로 쓰였던 마을 샘터,
CNTS_000000000022883,산지항 옛터,제주특별자치도 제주시 연무정길 28 (건입동)일대,33.516888,126.53469,--,,,,1950년 예비검속 당시 에비검속자 가운데 일부가 수장당한 곳.,
CNTS_000000000021507,대수포구,제주특별자치도 제주시 한림읍 수원리 1027-7,33.426956,126.27057,--,,,,비양도가 보이는 작고 아담한 포구,
CNTS_000000000021517,금성포구,제주특별자치도 제주시 애월읍 금성리 573-1,33.44681,126.29828,--,,,,오래된 역사를 가진 금성포구,
CNTS_200000000014274,놀자개,제주특별자치도 제주시 오광로 143,33.4838447,126.4622013,0507-1336-3083,,,,"놀자개는 제주시 노형동에 위치한 반려견 놀이터다. 반려견을 위한 유치원과 호텔, 미용실도 운영하는 놀자개는 개별 온돌 난방 시스템을 통해 반려동물의 안락한 잠자리를 마련하였다.",
CNTS_200000000014289,요기개,제주특별자치도 제주시 오남로 280,33.4201137,126.5128172,0507-1424-9286,11:00 ~ 19:00,,분류: 애견카페,요기개는 반려동물이 실컷 뛰놀 수 있는 반려견 놀이터다.,3.7점
CNTS_200000000014276,놀멍쉬멍고르멍,제주특별자치도 서귀포시 현청로 51,33.2656788,126.5560001,0507-1409-2405,10:00 ~ 18:30,meong3.modoo.at,분류: 애견카페,놀멍쉬멍고르멍은 서귀포시 서흥동에 위치한 소형견 전용 애견카페다.,3.3점
CNTS_200000000014308,개미남,제주특별자치도 제주시 구산로 26,33.482499,126.5380588,0507-1369-1812,,,,"개미남은 애견미용, 가위컷, 스타일컷, 노견 미용을 전문으로 하는 곳이다.",
CNTS_200000000011554,고포잇다이브센터,제주특별자치도 서귀포시 이어도로 685-1,33.2347181,126.4890963,010-5326-3709,,,,고포잇다이브센터는 PADI 협회를 기반으로 체계적인 교육 시스템으로 안전과 즐거움을 추구하는 스쿠버 전문 교육센터이다.,
CNTS_200000000009871,브레이브독스,제주특별자치도 제주시 한림읍 한수풀로 138,33.4218294,126.2766113,0507-1313-4026,,,,"브레이브 독스는 반려견을 위한 모든 것을 갖춘 곳이다. 반려견과 잠시 쉬어갈 수 있는 카페부터 유치원과 호텔, 애견 미용까지 한 곳에서 모두 해결할 수 있다. 그야말로 강아지들을 위한 원스톱 공간이다. ",
CNTS_200000000007941,제주다,제주특별자치도 제주시 애월읍 납읍남로 65,33.4310983,126.3293946,010-7644-0391,11:00 ~ 19:00,,분류: 한식,제주조릿대로 만드는 향긋한 차 체험을 할 수 있는 곳,3.9점
CNTS_200000000014088,앙데팡당,제주특별자치도 제주시 애월읍 신엄안3길 136-5,33.4736368,126.353732,0507-1316-2933,10:00 ~ 20:00,www.instagram.com/idpd_works,분류: 카페,어린이를 위한 미술 전람회,4.7점
CNTS_200000000010335,물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51,33.4642262,126.3966261,010-8703-2478,,,분류: 체험학습장,"물뫼힐링팜은 제주시 애월읍 수산리에 위치하며, 지역명인 수산(물 수, 뫼 산)에서 붙여진 명칭이다.",5.0점
CNTS_200000000014302,쿠키네,제주특별자치도 제주시 애월읍 일주서로 6689,33.4713897,126.3668522,0507-1390-3889,,,분류: 반려동물용품,쿠키네는 애월읍 신엄리에 반려동물 미용실이다.,5.0점
CNTS_200000000014273,곱닥한개,제주특별자치도 제주시 설촌로10길 12,33.5238854,126.5828029,0507-1330-7046,09:30 ~ 19:00,www.instagram.com/gobdakhan.dog,분류: 반려동물용품,"곱닥한개는 반려동물의 행복한 공간을 지향하는 곳이다. KKC 한국애견협회 애견훈련사가 직접 운영하며, 상주하기 때문에 안전하게 케어할 수 있다. ",5.0점
CNTS_000000000021985,제주오름승마랜드,조천읍 번영로 1734-15,33.4489847,126.7135119,064-782-1225,09:00 ~ 17:00,www.oreumland.co.kr,분류: 승마장,영화속처럼 말타고 숲을 거닌다,3.1점
CNTS_200000000010797,스위트호텔 아로마,제주특별자치도 서귀포시 중문관광로72번길 67,33.2493465,126.4082155,064-738-3969,,,,"스위트호텔 아로마는 추운 겨울여행으로 지친 다리와 몸을 따뜻하게 풀어주는 케어서비스를 제공하며, 중문관광단지에 위치해 쉽게 찾을 수 있다.  중문관광단지 내에 위치한 스위트호텔 아로마는 주변에 호텔 롯데와 신라호텔, 하얏트 등과 근접해 있다. 그럼에도 특급호텔에서 이용할 수 있는 테라피와 비교해 가장 저렴한 이용료와 오랜 경험의 노하우에 따른 케어서비스로 젊은 고객들에게 인기가 높은 아로마 전문샵이다.",
CNTS_000000000021034,예초리,제주특별자치도 제주시 추자도 예초리,33.947014,126.3201,--,,,,"묵리, 신양 2리와 함께 하추자도에 위치한 마을",
CNTS_000000000022872,종남마을,제주특별자치도,33.474056,126.70725,--,,,,와산리 재건 이후 당시 4·3 때 잃어버린 마을 중에서 유일하게 집 담이 남아있는 마을,
CNTS_000000000022874,자리왓,제주특별자치도 제주시 애월읍 봉성리 1410 일대,33.40464,126.32806,--,,,,토벌대의 초토화작전으로 사라진 마을터.,
CNTS_000000000022880,표선해수욕장,제주특별자치도 제주시 표선면 표선리,33.328445,126.83669,--,,www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000001196,"분류: 해수욕장,해변","?4·3 당시 표선면, 남원면 일대 주민들이 희생됐던 일상적인 총살장",4.4점
CNTS_000000000022865,삼밭구석길,제주특별자치도 서귀포시 안덕면 동광리 1425 일대,33.311443,126.330444,--,,,,4·3사건 당시 죽은 삼밧구석 주민들의 원혼을 달래기 위해 마을 출신 주민들이 직접 세운 비석,
CNTS_000000000022002,낙천아홉굿마을,한경면 낙수로 97,33.499622,126.53119,064-773-1964,09:00 ~ 17:00,ninegood.org,"분류: 정보화,체험마을",주민들이 직접 만든 1000개의 의자가 있는 마을,3.5점
CNTS_000000000021024,상추자마을길,제주특별자치도 제주시 추자도 추자면,33.947014,126.3201,--,,,,상추자도의 제주올레길18-1코스의 초입,
CNTS_200000000009895,서귀포농업기술센터,제주특별자치도 서귀포시 남원읍 중산간동로 7413,33.288095,126.60703,064-760-7811,,,,"서귀포 중산간에 자리한 서귀포농업기술센터 제주농업생태원은 감귤에 관한 모든 궁금증을 풀어주는 곳이다. 넓은 부지에 제주감귤홍보관과 감귤품종전시실, 감귤숲길, 감귤따기 체험장 등을 갖추고 있다.",
CNTS_000000000022033,대림리선돌,제주특별자치도 제주시 한림읍 대림리,33.424404,126.27907,--,,,,· 올레15코스,
CONT_000000000500027,개오리오름,제주특별자치도 제주시 봉개동,33.42232463,126.6173757,,,,,KBS 송신탑이 자리한 개오리오름,
CNTS_200000000014272,겨울이네,제주특별자치도 제주시 아란4길 91,33.4261379,126.5626925,0507-1372-1982,,,분류: 반려동물,"겨울이네는 소형견, 중형견, 대형견 반려견 미용, 대형견 셀프목욕, 호텔링까지 가능한 곳이다.",1.0점
CNTS_200000000008029,추억애거리,제주특별자치도 제주시 도공로 3-3,33.505996,126.4657678,,,,,"동심을 자극하는벽화와 조형물들이 있는 도두동 추억애(愛)거리.
",
CNTS_000000000021254,누운오름,제주특별자치도 제주시 한림읍 금악리 188-2,33.36381,126.32422,--,,www.visitjeju.net,분류: 오름,조망하기에 알맞은 낮은 오름,4.5점
CNTS_000000000022737,휴림,제주특별자치도 제주시 애월읍 광령남서길 40,33.3701721,126.4819697,064-799-4883,,,분류: 카라반,"제주시 산림조합이 조성한 숲속 쉼터, 에코힐링파크",3.7점
CNTS_200000000007940,고사리숲,제주특별자치도 제주시 애월읍 평화로 2715 제주관광대학교 내 창업보육센터 본관 315호,33.4487267,126.4339396,010-6572-0305,,,,"립밤 만들기, 비누 만들기 체험을 할 수 있는 곳",
CNTS_000000000022040,제라진 어드벤쳐,제주특별자치도 제주시 조천읍 선교로 33,33.4777041,126.7135515,070-8880-3900,,,,오름사이로 짜릿하게 즐기는 오프로드랠리,
CNTS_200000000007278,농개,제주특별자치도 서귀포시 성산읍 환해장성로111번길 4,33.38036669,126.8815194,,,,분류: 지명,제주의 해안을 따라 걷는 바당 올레길을 오가다 보면 볼 수 있는 농개.  올레길 3-B 코스.,4.0점
CNTS_200000000012469,제로포인트트레일,제주특별자치도 제주시 산지로 25 2층,33.5147335,126.5292798,064-702-1947,,zeropointtrail.com,분류: 여행사,"제로스테이션은 산지천에 위치한 카페이자 길과 여행을 사랑하는 사람들을 위한 공간이다. 이곳은 제로포인트트레일의 참여자를 위한 베이스캠프 역할을 하고 있다. 제로포인트트레일은 해발 0m인 제주 해안가에서 출발해 해발 1,947m인 한라산 정상까지 차량, 동력의 힘을 빌리지 않고 오로지 참가자의 두 발로 정상까지 오르는 트레킹 프로그램이다.",5.0점
CNTS_000000000022721,캐릭파크,제주특별자치도 제주시 조천읍 선교로 266,33.48002,126.70165,064-784-3500,10:00 ~ 18:00,www.characpark.co.kr,분류: 체험학습장,캐릭터와 놀이를 통해 과학적원리를 깨우치는 국내최초캐릭터 종합전시장,1.8점
CNTS_200000000013598,제주베스트힐,제주특별자치도 제주시 조천읍 남조로 2109-38,33.4276176,126.6665803,1072721888,,,,맑고 깨끗한 원시림 곶자왈에서 자연에 동화되어가는 자신을 발견할 수 있는 공간,
CNTS_000000000019113,상추자항,제주특별자치도 제주시 추자면 추자로 39,33.962449,126.2955716,--,,,,굴비축제가 열리기도 하는 추자도의 항구,
CONT_000000000500534,카카오캠핑,제주특별자치도 제주시 일주서로 7867,33.494053,126.487564,070-8900-5515,,,,제주 캠핑장비 대여 렌탈 전문점 - 카카오캠핑,
CONT_000000000500262,불탑사,제주특별자치도 제주시 원당로16길 41,33.5291414,126.5979893,064-728-2731,,,"분류: 절,사찰",보물 제1187호로 지정되어 보호받고 있는 제주도내 유일 고려시대 석탑,3.6점
CNTS_000000000022941,문서프,제주특별자치도 제주시 애월읍 곽지7길 1,33.45005,126.30845,010-4757-3364,,,,아름다운 에메랄드빛 바다에서 여유롭게 즐기는 서핑,
CNTS_000000000019073,후포해변,제주특별자치도 제주시 추자면 대서5길 87,33.96236824,126.2894028,--,,,"분류: 해수욕장,해변",탈의실과 편의시설을 갖춘 작은 휴양지,5.0점
CNTS_200000000008054,고내리 다락쉼터,제주특별자치도 제주시 애월읍 애월해안로 284,33.4694833,126.3407482,,,,,"아름다운 해안 절경을 감상할 수 있는 다락쉼터
",
CNTS_200000000014320,더펫츠,제주특별자치도 제주시 1100로 3124,33.4650954,126.4847851,064-745-7373,,,,더펫츠는 사랑스럽고 귀여운 고양이와 함께하는 고양이 카페다.,
CNTS_200000000014288,제라펫,제주특별자치도 제주시 용담로20길 28,33.5078807,126.5134968,,,,,제라펫은 제주 공항 근처에 위치한 반려견 미용실이다.,
CNTS_200000000008025,산지천갤러리,제주특별자치도 제주시 중앙로3길 36,33.5151351,126.5284001,064-725-1208,10:00 ~ 18:00,www.sjcgallery.kr/main.do,분류: 미술관,"제주 사진가 또는 제주 출신의 사진사적 성취를 이룬 작고?작가의 작품을 전시하는 사진 전문 갤러리
",5.0점
CNTS_000000000019112,묵리해안포구,제주특별자치도 제주시 추자면 추자로 365-1,33.94523443,126.312496,--,,,,묵리마을에 있는 작은 포구,
CONT_000000000500414,안세미,제주특별자치도 제주시 봉개동 산2 ,33.4670191,126.6064134,064-710-6072,,,,청정 자연을 담은 맑은 샘이 있는 오름,
CONT_000000000500537,제주교육박물관,제주특별자치도 제주시 오복 4길 25,33.49451,126.53802,064-752-9101,09:00 ~ 18:00,www.jjemuseum.go.kr,분류: 박물관,제주교육의 흐름을 알 수 있는 박물관,4.7점
CNTS_000000000019450,배령연대,제주특별자치도 제주시 한림읍 금능리 1649,33.387947,126.22378,064-728-2731,,,,제주특별자치도 제주시 한림읍 금능리에 있는 조선 시대 명월진 소속의 연대.,
CNTS_200000000007218,중엄리새물,제주특별자치도 제주시 애월읍 애월해안로 10-2,33.4654193,126.3169526,,,,,제주 제일의 해안용수를 볼 수 있는 곳 이다.,
CNTS_200000000014303,봉구의간식,제주특별자치도 제주시 애월읍 애월로 110,33.4645163,126.3191719,064-799-5119,,,,봉구의간식은 첨가물을 넣지 않은 천연 수제간식 전문점이다.,
CNTS_200000000011435,제주안전체험관,제주특별자치도 제주시 애월읍 평화로 1885,33.3978324,126.3668593,064-710-4010,,www.jeju.go.kr/119safe,분류: 체험학습장,"지상 3층, 연면적 5,376제곱미터의 규모로 누구나 쉽게 재난을 경험하고 극복하는 방법을 배울 수 있도록 다양한 안전체험 프로그램을 갖추고 있다.
",5.0점
CNTS_200000000009893,일출랜드 아트센터,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,33.3833933,126.84245,064-784-2080,,,,일출랜드 아트센터는 쪽 염색을 체험하는 전문 공간이다. 이곳의 쪽 염색이 특별한 이유는 쪽풀을 직접 재배하기 때문이다. 쪽은 3~4월에 씨를 뿌려 키운 후 7~8월에 수확하는데 60~70cm 정도 자란 풀을 수작업으로 발효시켜 염료로 만든다. 쪽은 빛깔도 아름답지만 살균과 항균력이 높아 예부터 귀한 옷과 문서를 염색하는데 많이 쓰였다고 한다. 천연 염색은 수고로움을 동반하지만 정성이 더해질수록 더욱 진하고 깊은 색을 얻을 수 있다.,
CNTS_000000000001530,세인트포골프장,제주특별자치도 제주시 구좌읍 선유로 445-55,33.5199412,126.7412425,064-786-3838,,,,"전장 7,550야드,바다와 하늘, 숲이 하나로 어우러지는 친환경적인 골프장",
CNTS_200000000009472,제주대학교병원,제주특별자치도 제주시 아란13길 15,33.467101,126.545309,064-717-1114,08:30 ~ 17:30,www.jejunuh.co.kr,분류: 종합병원,"2009년 3월 제주시 아라동 지역에 신축병원을 완공하고 각종 전문센터 유치, 최첨단 장비 도입, 우수한 의료진의 확충 등 병원의 양적 성장과 질적 성장을 동시에 이루고자 전직원들이 많은 준비를 하고 있다. 더불어 천혜의 자연환경을 보유한 제주지역이 전세계적으로 주목받고 있는 의료관광 시장에서 경쟁력 있는 도시가 될 수 있도록 최선을 다할 것이다.",1.6점
CNTS_200000000007860,월라사,제주특별자치도 서귀포시 효돈순환로 415,33.2687804,126.6101134,064-767-0269,,,,서귀포시 신효동에 있는 사찰,
CNTS_000000000021167,현사포구,제주특별자치도 제주시 이호1동,33.50021,126.45968,--,,www.visitjeju.net/ko/tourView.jto?menuCd=DOM_000001718001000000&areaId=CNTS_000000000021167,"분류: 항구,포구",낚시꾼들이 애정하는 한치 포인트,5.0점
CNTS_200000000011919,서귀포감귤박물관,제주특별자치도 서귀포시 효돈순환로 441,33.2722449,126.6087952,,,,,감귤박물관에는 생이소리길이라는 월라봉 산책로가 잘 꾸며져 있다. 생이소리길로 감귤박물관 주변을 산책할 수 있는데 산책 코스는 천천히 걸으면 1시간 정도의 코스로 월라봉 정상바위까지 갈 수 있다. 정상바위에 오르면 저 멀리 지귀도까지 보인다. 탁 트인 공간을 마주하며 가슴이 뻥 뚫리는 시원한 느낌이 드는 곳이다.,
CNTS_200000000007634,법정사,제주특별자치도 서귀포시 1100로 740-168,33.3187394,126.4848583,,,,,법정사항일운동의 발상지로 알려져있는 역사적 장소,
CNTS_000000000022935,백년초농장박물관,제주특별자치도 서귀포시 태평로 200,33.244675,126.54399,-2516,,,,"눈으로 보고, 입으로 맛 보다",
CNTS_200000000011999,알제이,제주특별자치도 제주시 한경면 고산로 13-4 2F,33.3027116,126.1792913,010-5858-1735,,,,안녕하세요 제주도 마을체험을 진행 & 개발하는 알제이입니다,
CNTS_000000000021402,한동환해장성,제주특별자치도 제주시 구좌읍 해맞이해안로 858-1,33.551777,126.82788,--,,,,아름다운 동쪽 해안길을 걸으며 역사를 되짚어보다,
CONT_000000000500369,소수산봉,제주특별자치도 서귀포시 성산읍 고성리 887,33.43848759,126.9018207,,,www.visitjeju.net/ko/tourView.jto?menuCd=DOM_000001718001000000&areaId=CONT_000000000500369,분류: 오름,아름다운 일출봉과 광치기 해안을 볼 수 있는 곳,1.3점
CNTS_000000000022858,오림반,제주특별자치도 서귀포시 남원읍 신례리,33.36067,126.59719,--,,,,4?3 초기 무장대들이 훈련을 받았던 곳으로 추정되는 곳,
CNTS_200000000007378,신효베스트마을,제주특별자치도 서귀포시 일주동로 8190,33.2607566,126.6125114,064-767-6780,,,,귤향과즐 만들기 체험을 할 수 있는 곳,
CNTS_000000000019949,용연카누클럽,제주특별자치도 제주시 용담2동 438,33.5156,126.5140267,010-3690-8259,,,,"태양, 물, 바람과 함께하는 제주의 카누생태관광",
CNTS_000000000019613,제주카약,제주특별자치도 제주시 조천읍 평사길 19,33.5437998,126.6739948,064-711-1786,,www.jejukayak.com,분류: 수상스포츠,아름다운 제주 해안의 아름다움을 카약으로 만끽하는 제주카약,3.5점
CNTS_200000000008075,칠머리길,제주특별자치도 제주시 칠머리길 1,33.5170679,126.5359943,,,,,"칠머리당 터를 만나 볼 수 있는 제주의 옛 골목길
",
CNTS_000000000022866,목시물굴,제주특별자치도 제주시 조천읍 선흘리 산26번지 일대,33.51025,126.722336,--,,43archives.or.kr,분류: 유적지,선흘리 초토화 이후 선흘리민들이 은신 했다가 희생 당한 곳,5.0점
CNTS_200000000009473,중앙병원,제주특별자치도 제주시 월랑로 91,33.4920436,126.4713907,064-786-7000,,,,"다학제 진료 시스템으로 구성된 질환별 전문 진료 센터 및 전문 클리닉을 운영하고 있으며 응급의료센터의 전문화, 비침습-중재적 시술팀의 진료로 빠르고 안전한 진료와 치료가 이루어진다.
외국인 방문객은 물론 재외동포, 국내에 체류하고 있는 외국인이 편안한 마음으로 진료를 받을 수 있도록 외국인 특화 진료시스템을 운영하고 있으며 첨단 의료장비와 고객의 상태에 적합한 의료진 배치를 통해 최고의 의료서비스를 제공한다. ",
CNTS_000000000020105,곤물,제주특별자치도 서귀포시 안덕면 화순서서로64번길 64-4,33.2518943,126.3328875,--,,,,안덕면 화순리의 바위 아래에서 솟아나는 용천수,
CNTS_000000000022878,중문성당,제주특별자치도 서귀포시 천제연로 149,33.499622,126.53119,--,,,,4·3 당시 토벌대에 의해 지역 주민들이 일상적으로 학살 당한 곳,
CNTS_200000000007535,하례1리새마을문고,제주특별자치도 서귀포시 남원읍 하례중앙로 95,33.3420367,126.5884214,064-733-8009,,,,감귤 꽃이 가장 먼저 피어나는 하례리 마을에서 만들어 보는 제주 전통 감귤상웨빵,
CNTS_200000000010699,이음새농장,제주특별자치도 서귀포시 남원읍 위미리 4137-1,33.275292,126.6686352,010-6789-1944,,,,"쪽빛 하늘 아래 감귤밭에 직접 만든 쪽빛 손수건을 널었다. 내 친구는 감물 염색으로 만든 조그만 파우치를 말렸다. 전통 감귤밭에서 감귤따기체험, 전통 감물염색체험을 통해 자신만의 작품을 만들어 볼 수 있는 곳이 있다. 제주의 천연 염색 기법을 그대로 활용한 서귀포시 남원읍 위미리에 위치한 천연염색체험장 '이음새' 교육농장이다.",
CNTS_200000000007223,태웃개,제주특별자치도 서귀포시 남원읍 태위로398번길 57,33.3060336,126.6580882,,,www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007223,"분류: 관광,명소",여유롭게 물놀이를 즐기며 해안절경을 감상할 수 있는 곳이다.,4.2점
CNTS_200000000008156,대정현역사자료전시관,제주특별자치도 서귀포시 대정읍 상모대서로 17,33.2251845,126.2563472,,,,,옛 대정면사무소를 활용해 만든 전시관,
CONT_000000000500159,동알오름,제주특별자치도 서귀포시 대정읍 상모리 153,33.207508,126.28816,,,,,한 폭의 그림과같은 경치를 간직한 동알오름,
CNTS_200000000007283,신엄포구,제주특별자치도 제주시 애월읍 애월해안로,33.4729053,126.3502475,,,,,애월해안도로와 올레길 16코스 내에 위치한 포구이다.,
CNTS_000000000022173,제주 더팔팔농장,제주특별자치도 서귀포시 성산읍 독자봉로60번길 20,33.38571,126.871056,--,,,,"무화과, 한라봉, 레몬, 알로에 등을 하우스재배하고 있는 체험 농장",
CNTS_000000000019082,예초리기정길,제주특별자치도 제주시 추자면 예초리 산 1,33.955803,126.33822,--,,,,예초리 바닷가를 따라 나 있는 절벽,
