STORE_NAME,CATEGORY,STORE_SCORE,STORE_ADDR,TEL,OPEN_CLOSE_TIME,WRITER,CONTENT,CREATED_AT,TYPE,IMG_LINK
오누이밥상,한식,"별점
4.17/5",제주 제주시 추자면 추자로 68,010-7129-5479,,제주환경,"반찬들이 제 입맛이 맞네요~^^
물론 개인적 생각 입니다 ...",20.10.12.월,네이버,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190731_244%2F1564550067630FOD2v_JPEG%2Fi1Eg4fqc9opgnZwJ9Orr9aCr.JPG.jpg']
오누이밥상,한식,"별점
4.17/5",제주 제주시 추자면 추자로 68,010-7129-5479,,be****,굴비정식 반찬까지 싹 다 먹었어요~,20.8.30.일,네이버,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190731_244%2F1564550067630FOD2v_JPEG%2Fi1Eg4fqc9opgnZwJ9Orr9aCr.JPG.jpg']
오누이밥상,한식,"별점
4.17/5",제주 제주시 추자면 추자로 68,010-7129-5479,,세종 제우스,맛 좋았어요,20.10.19.월,네이버,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190731_244%2F1564550067630FOD2v_JPEG%2Fi1Eg4fqc9opgnZwJ9Orr9aCr.JPG.jpg']
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,쪄러쪄러,"새벽1시까지 영업해서, 하루 일정 끝에 맥주 한 잔하기 좋음. 대화나누기 좋고, 여행 사진 정리하기 좋음. 호텔과 함께 있어서 편했음. ",1.13.금,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,jbm****,제주도푸른밤,2.1.수,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,inn****,폭설때문에 못 나가서 선택한 곳이었는데... 피자랑 맥주랑 다 맛있었어요.,22.12.17.토,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,라넌큘러스630,하몽에 파인애플안주 배부를때 좋아요~ 클라우드 생맥도!,1.14.토,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,왈리,"숙소내 위치해 있어서 편해요.
와인은 별로였어요",22.12.23.금,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,궁그미95,"제주 노형동 베스트웨스턴 1층에 있는 탭하우스더코너에서 맥파이 수제맥주를 마셨어요
숙박하면서 간단하게 맥주한잔하기 딱 좋았어요
탑동까지 가지않고 숙소 근처 분위기 있는 곳에서 친구와 함께 수제맥주 한잔 어떠세요~~
분위기도 좋고 술맛도 좋고,,",22.6.7.화,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,기이린56,좋아요,22.12.24.토,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,jjcai,맛있게 잘 먹었습니다.,22.11.20.일,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,지혜에게,오랜만에 갔는데도 분위기 넘 좋았어요👍👍,22.7.3.일,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,schmoe,"제주도펍중에서는 단연일등. 
수제맥주와 위스키 라인업이 아주 훌륭하고 
음식메뉴가 많지는 않지만 하나하나 제대로 만들어주는 술과 음식 둘다 만족시켜주는집. ",22.8.13.토,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,칸토나32,맛있게 잘 마시고 갑니다~,22.11.2.수,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,이정미605,친절해요,22.11.20.일,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,Xedo,굿,22.11.13.일,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,gob****,"지인들과 피맥 완전 고고

수제맥주 으뜸!!!
종류가 너무 많아서 완전!!!!! 좋아요!!
피자는 페퍼로니라고 시켰는데
역시나…완전 강추

호텔들 앞이라 접근도 쉽고
분위기도 좋고…
바로 스벅도 있어서 굿굿

제주시에서 피맥하실거면 한번두번 가보세요!",21.12.16.목,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,순수청년10,맛있어요,22.8.29.월,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,푸르른솔하늘,호텔 숙박하면서 잠깐의 수다타임~! 친절하시고 좋아요,22.3.24.목,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,tea****,굿,1.22.일,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,ra****,ㅈㅡㅎ아요,22.9.22.목,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,넷숟가락,수제맥주맛이 좋구욤 제주귤로 만들어서 특색잇엇어욤 직원분들도 친절하시고 ~,21.11.25.목,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,lov****,맛있네요~,22.6.11.토,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,왓도하,호텔밑이린편해요,22.4.6.수,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,130jenny,좋아요,22.6.26.일,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,2004yeun,"하얏트 숙박중에 가까워서 방문했어요~
간단히 피맥하기 좋음!",21.11.25.목,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,qui****,좋아요,22.3.27.일,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,엘실66,,22.2.7.월,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,탐험가쏘,신행 당일 막 도착해서 피곤했는데 가볍게 맥주 한잔 하기 좋은 분위기였습니다.,21.11.21.일,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,JY571,제주위트에일 맛있어요,22.4.24.일,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,이상규44,그냥 그러네요,21.12.30.목,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,카르페디엠5833,다양한 수제맥주 좋아요,21.11.22.월,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,히릿4415,괜춘아요~~,22.1.14.금,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,rlq****,분위기좋아요,21.11.10.수,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,스벅3,좋아요,21.12.23.목,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,tks****,좋아요.,21.11.9.화,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,쵸파4746,분위기 좋고 친절,21.4.14.수,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,fjq****,바삭 바삭맛있어요^^,21.4.3.토,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,kan****,굿,21.7.12.월,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,홍홍9195,불고기피자 정말 맛있어요ㅠㅠ기본 안주도 따로 말 안 해도 리필해주시고 맥주는 진짜 맛있어요,20.11.18.수,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,투투썸,여행와서 편하게 한 잔 마시기 좋네요.,20.11.3.화,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,치요8228,호텔 내 바여서 한번 가봤어요. 벨지안은 너무 가벼워서 별로였어요... 분위기 조용하고 괜찮아요,20.11.18.수,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,뭐가궁금하니,조용하니 호텔안이라 더좋네요,20.11.23.월,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,곱다고와,에일과 흑맥 모두 맛있어요,20.11.6.금,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,유지랭,불고기피자가 맛있어요~,20.11.12.목,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,들빛,"#제주 #수제맥주
베스트웨스턴 호텔 1층에 있는 수제맥주.
샘플러3개 12,500원.
전반적으로 부재료 함유량이 높은 것 같아요. 향이 세고, 다크같은 경우는 초코먹는 것처럼 달아요.
예전엔 포켓볼도 칠 수 있어서 찾아갔는데 없어져서 아쉬웠습니다.
",20.6.20.토,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,Mensohn,기대보단 별로. 나쁘진 않음,20.8.14.금,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,이든콩,"호텔안에 있는펍인데 분위기도좋구
숙소안에있어서 너무좋았습니당",20.7.11.토,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,puf****,짱이야,20.10.2.금,네이버,
탭하우스더코너,"맥주,호프","별점
4.51/5",제주 제주시 도령로 27 베스트웨스턴호텔 1층,064-744-2007,,m3m****,맛잇어용s2 !!!!,20.3.21.토,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,min****,"바닷가 바로 보이고 
사진 너무 잘나오고 이뻐요~
그리고 서비스로 과자도 챙겨주시고 친절하세요☺
음료들도 양많고 맛있었어요~
화장실 세면대도 제주도 특색에 맞게
현무암 세면대여서 신기하고 이뻤어요",22.12.17.토,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,TAM난다,"편안한 좌석에 바다가 바로 앞이라,바다 구경하기 좋아요~",1.11.수,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,뭉게구름9461,"3-4년 전에 우연히 들렀다가 보말칼국수가 너무 맛있어서 제주도 올때마다 찾는 곳입니다.

근처 유명한 집보다 오만배는 더 맛있는 것 같아요. 주문하면 직접 사장님께서 보말을 갈아서 끓여주시는데 보말이 바닥에 깔릴 정도로 많이 들어있어서 국물 끝까지 싹싹긁어 먹게 되는 맛이에요. 아이들 시킨 치즈돈까스도 감튀랑 닭봉, 야채까지 신경써서 챙겨주시고 먹느라 사진은 찍지도 못했지만 모두 남김없이 잘 먹었어요~ 

 카페 건물도 멋지고 뷰는 더 말할 것도 없네요.

코로나 이후로 두번 정도 찾아왔었는데 휴무일 때문에 못먹어서 넘 아쉬웠는데 오늘은 지인 가족들이랑 함께 성공했네요. 아아 한잔까지 기분좋게 잘 먹고 갑니다. 가기전에 꼭 전화해보시고 가셔요! ",22.10.2.일,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,lon****,음료 당연 맛잇구요 앞에 바다뷰가 말다했습니다,22.11.21.월,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,sky****,좋아요 ,1.16.월,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,파티마85,가성비 좋은 바다뷰의 카페 입니다.,22.10.12.수,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,ym0****,뷰도너무 이쁘고 복잡하지않고 조용하니 힐링하기좋은곳이네요^^,1.16.월,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,Arabia,여기는 일단 뷰가 너무 좋아요 바디 바로 앞 까페인데 좌석도 바다를 보고 있고 너무 조용하고 한적해서 정말 제대로 힐링 하기 좋은곳이에요 돈까스도 진짜 맛잇는곳이고 이번엔 한라봉 쥬스 먹었는데 와 말해뭐해 사장님이 너무너무  친절하고 좋으신 분이어서 재료도 팍팍 넣으시고  음료와 음식 하나하나 너무 맛있게 잘 만들어주세요 파도치는 바닷가 보면서 망망대해를 보고 망망 대해를 보고 머리를 비우고 싶으신 분들은 여기에 오시는 거 적극 추천 드립니다 저는 제주 올때마다 와요  파도 소리 들으면서 눈 감고 있으면 정말 다른 세상에 온 거 같아요 파도 소리 엄청 잘 들립니다  심지어 2층 올라오면은 프라이빗한 독립 테이블들로 다 되어 있고 앞에는 바다가 보이고 뒤에는 한라산이 그대로 보여요 여긴 진짜 대박인듯,22.3.8.화,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,simpleB38,"왜 카페에서 칼국수랑 돈가스를 팔까요? 맛있으니까.ㅎㅎ 내심 카페에서 밥을 시키니 실패한 수도 있겠다 생각하고 있었는데 김치 맛보고 음식 괜찮겠다 생각했어요. 칼국수엔 보말 야채 듬뿍, 면발 쫄깃하고 치즈돈가스도 바삭했어요. 유명 전문점 맛까지는 아니어도 가성비 좋고 정성이 느껴지는 식사였습니다. (다만 1층 홀도 2개던데 식사손님과 카페손님 좌석을 구분하시는게...카페 손님들도 돈가스 냄새난다 얘기하시고ㅎㅎ 저도 식사하며 쬐금 민망쓰)",22.1.24.월,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,jjh****,굿굿,22.9.27.화,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,고덕한부부,"바다뷰 감상하며 커피와 디저트 즐기기 좋은 곳♥
유나카페만의 여유로움과 분위기덕분에 정말 행복한 시간 보내다 왔어요:) 서비스로 주신 귤도 감동이었어요. 진한 녹차라떼, 강추합니다!",22.1.8.토,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,주니861,바다 멍~~~~넘좋아요,22.4.27.수,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,ej00032572,좋아요 ,22.10.23.일,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,꽃분이18,좌석이 편해요 뷰도 예뻐요,22.1.16.일,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,몽코이54,바다앞이라 좋아요,22.1.25.화,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,FOR,좋아요,22.2.8.화,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,제주맛집도라방스,오션뷰라 자리는 참 좋은 것 같다. 추워서 들어갔는데 구조가 특이하고 메뉴도 통일성이 없는... 카페인지 식당인지 애매하다. 매력적인 요인이 많은데 어수선하게 느껴진다.,21.8.15.일,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,살아가는 중입니다,잠시 멈춤!,21.10.18.월,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,bnp****,좋아요,22.1.26.수,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,sj79hy,"맛은 소소..  뷰가 좋아요.
다쿠아즈 공장에서 만든거네요.
직접 만드시는줄알았어요 ㅜㅜ",21.6.4.금,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,나나나7510,바닷가 바로앞에 있고 사람이 없어서 좋았어요 꽤 괜찮은 카페인데 식사메뉴가 있다보니 사람들이 안찾는 느낌이예요,21.6.20.일,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,하나2958,,21.7.3.토,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,해피8421,😃,21.6.15.화,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,뚱땡이1121,ㅎㅎㅎ,21.6.11.금,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,쏘말이,뷰 좋은데 커피맛은 쏘쏘,21.5.29.토,네이버,
유나카페,카페,"별점
4.41/5",제주 서귀포시 남원읍 공천포로 81,0507-1339-6969,월11:00 - 18:00,iw****,"바로 앞에 바다에요 조용하고 좋아요
두번째 방문이에요",21.3.21.일,네이버,
