id,name,addr,use_time,free,b_name,b_call,x_crdn,y_crdn,type1,type2,type3,type4,type5,type6
KT201231,성진교회,제주특별자치도 제주시 삼봉로 162 (도련일동),24시간 이용가능,N,케이티,1522-0123,33.507,126.591,0,2,0,0,0,0
KT201233,썬비치리조트,제주특별자치도 제주시 서해안로 114 (이호일동),24시간 이용가능,N,케이티,1522-0123,33.5026,126.461,0,2,0,0,0,0
KT201235,씨엘블루호텔,"제주특별자치도 제주시 서해안로 368-3 (용담삼동, cielbleu호텔)",24시간 이용가능,N,케이티,1522-0123,33.5115,126.485,0,2,0,0,0,0
KT201237,주식회사제주인,"제주특별자치도 제주시 신산마을길 20 (내도동, 제주인관광호텔)",24시간 이용가능,N,케이티,1522-0123,33.4919,126.345,0,2,0,0,0,0
KT201239,아라요양병원,제주특별자치도 제주시 한북로 309 (아라일동),24시간 이용가능,N,케이티,1522-0123,33.4565,126.547,0,2,0,0,0,0
KT201241,주획회사샐리스,제주특별자치도 제주시 애월읍 고내로 46 (하가리),24시간 이용가능,N,케이티,1522-0123,33.4647,126.342,0,2,0,0,0,0
KT201243,충북학생해양수련원,"제주특별자치도 제주시 애월읍 곽지9길 29 (곽지리, 충청북도교육청제주교육원)",24시간 이용가능,N,케이티,1522-0123,33.4506,126.307,0,2,0,0,0,0
KT201245,선앤문,제주특별자치도 제주시 애월읍 곽지7길 1 (곽지리),24시간 이용가능,N,케이티,1522-0123,33.4502,126.308,0,2,0,0,0,0
KT201248,솔베이지펜션,제주특별자치도 제주시 애월읍 광상로 115,24시간 이용가능,N,케이티,1522-0123,33.4453,126.429,0,2,0,0,0,0
KT201250,수앤수가족호텔,제주특별자치도 제주시 애월읍 부룡수길 60 (신엄리),24시간 이용가능,N,케이티,1522-0123,33.4746,126.359,0,2,0,0,0,0
KT201252,소길리새마을회,"제주특별자치도 제주시 애월읍 소길1길 11 (소길리, 소길리종합복지회관)",24시간 이용가능,N,케이티,1522-0123,33.4405,126.38,0,2,0,0,0,0
KT201254,대한예수교애월교회,"제주특별자치도 제주시 애월읍 애월로18길 5 (애월리, 애월교회)",24시간 이용가능,N,케이티,1522-0123,33.4629,126.326,0,2,0,0,0,0
KT201256,토비스콘도,"제주특별자치도 제주시 애월읍 애월로1길 8 (애월리, 제주토비스콘도)",24시간 이용가능,N,케이티,1522-0123,33.4625,126.312,0,2,0,0,0,0
KT201258,루스톤,제주특별자치도 제주시 애월읍 애월해안로 408 (고내리),24시간 이용가능,N,케이티,1522-0123,33.4726,126.352,0,2,0,0,0,0
KT201260,하소로지역아동센터,제주특별자치도 제주시 애월읍 하소로 681-6 (유수암리),24시간 이용가능,N,케이티,1522-0123,33.4234,126.397,0,2,0,0,0,0
KT201262,오제이상사,제주특별자치도 제주시 애월읍 유수암평화길 162 (유수암리),24시간 이용가능,N,케이티,1522-0123,33.4298,126.409,0,2,0,0,0,0
KT201271,제주힐,제주특별자치도 제주시 애월읍 하소로 507 (장전리),24시간 이용가능,N,케이티,1522-0123,33.4348,126.393,0,2,0,0,0,0
KT201273,프라임산후조리원,제주특별자치도 제주시 오남로 82 (오라이동),24시간 이용가능,N,케이티,1522-0123,33.4885,126.518,0,2,0,0,0,0
KT201276,제주오라성,제주특별자치도 제주시 오라남로 16 (오라이동),24시간 이용가능,N,케이티,1522-0123,33.4596,126.512,0,2,0,0,0,0
KT201278,김순선조산원,제주특별자치도 제주시 오남로 224 (오라이동),24시간 이용가능,N,케이티,1522-0123,33.4761,126.514,0,2,0,0,0,0
KT201280,성김대건신부제주표착기념관,제주특별자치도 제주시 한경면 용수1길 108,24시간 이용가능,N,케이티,1522-0123,33.5071,126.513,0,2,0,0,0,0
KT201282,오봉리새마을회,제주특별자치도 제주시 우도면 우도로 274 (연평리),24시간 이용가능,N,케이티,1522-0123,33.5162,126.952,0,2,0,0,0,0
KT201285,뉴월드삼화점,제주특별자치도 제주시 일주동로 233 (화북일동),24시간 이용가능,N,케이티,1522-0123,33.5195,126.57,0,2,0,0,0,0
KT201287,대신자동차매매상사,제주특별자치도 제주시 일주동로 91-6 (화북일동),24시간 이용가능,N,케이티,1522-0123,33.5134,126.556,0,2,0,0,0,0
KT201289,메이풀하우스유스호스텔,제주특별자치도 제주시 조천읍 곱은달서길 165 (대흘리),24시간 이용가능,N,케이티,1522-0123,33.5106,126.661,0,2,0,0,0,0
KT201292,교래리새마을회,제주특별자치도 제주시 조천읍 교래3길 98 (교래리),24시간 이용가능,N,케이티,1522-0123,33.4316,126.675,0,2,0,0,0,0
KT201295,제주승마장,제주특별자치도 제주시 조천읍 비자림로 940 (교래리),24시간 이용가능,N,케이티,1522-0123,33.4334,126.706,0,2,0,0,0,0
KT201299,제주오름승마랜드,제주특별자치도 제주시 조천읍 번영로 1734-15 (선흘리),24시간 이용가능,N,케이티,1522-0123,33.448959,126.713387,0,2,0,0,0,0
KT201301,열방대학선교훈련원,"제주특별자치도 제주시 조천읍 북흘로 135 (북촌리, 사단법인예수전도단열방선교원)",24시간 이용가능,N,케이티,1522-0123,33.5372,126.702,0,2,0,0,0,0
KT201306,선흘이리마을회,"제주특별자치도 제주시 조천읍 선진길 7-10 (선흘리, 선흘2리복지회관)",24시간 이용가능,N,케이티,1522-0123,33.4594,126.703,0,2,0,0,0,0
KT201308,라마다제주함덕호텔,"제주특별자치도 제주시 조천읍 신북로 470 (함덕리, 제주함덕라마다호텔)",24시간 이용가능,N,케이티,1522-0123,33.5433,126.66,0,2,0,0,0,0
KT201310,신촌리사무소,"제주특별자치도 제주시 조천읍 신북로 54 (신촌리, 신촌리사무소)",평일 09시~18시,N,케이티,1522-0123,33.5334,126.62,0,2,0,0,0,0
KT201312,어머니영농조합법인,제주특별자치도 제주시 조천읍 신촌남8길 264-3,24시간 이용가능,N,케이티,1522-0123,33.531533,126.617556,0,2,0,0,0,0
KT201314,삼육구,제주특별자치도 제주시 조천읍 와흘로 369 (와흘리),24시간 이용가능,N,케이티,1522-0123,33.4732,126.645,0,2,0,0,0,0
KT201316,북촌리사무소,"제주특별자치도 제주시 조천읍 일주동로 1514 (북촌리, 북촌리사무소)",평일 09시~18시,N,케이티,1522-0123,33.5481,126.696,0,2,0,0,0,0
KT201318,천주교조천성당,"제주특별자치도 제주시 조천읍 조천2길 19 (조천리, 천주교조천성당)",24시간 이용가능,N,케이티,1522-0123,33.533379,126.631225,0,2,0,0,0,0
KT201320,조천교회,"제주특별자치도 제주시 조천읍 조와로 10 (조천리, 조천교회)",24시간 이용가능,N,케이티,1522-0123,33.5345,126.636,0,2,0,0,0,0
KT201322,아이미제주비치호텔,"제주특별자치도 제주시 조천읍 조함해안로 474 (함덕리, 제주비치)",24시간 이용가능,N,케이티,1522-0123,33.5434,126.663,0,2,0,0,0,0
KT201324,스카이라인휴양펜션,제주특별자치도 제주시 축산마을길 40 (노형동),24시간 이용가능,N,케이티,1522-0123,33.4469,126.484,0,2,0,0,0,0
KT201326,말이랑흑도새기랑,제주특별자치도 제주시 축산마을길 48 (노형동),24시간 이용가능,N,케이티,1522-0123,33.4466,126.483,0,2,0,0,0,0
KT201329,두모리에리조트,제주특별자치도 제주시 한경면 두모11길 52-1,24시간 이용가능,N,케이티,1522-0123,33.9597,126.185,0,2,0,0,0,0
KT201331,천주교청수성당,"제주특별자치도 제주시 한경면 중산간서로 3521 (청수리, 청수공소)",24시간 이용가능,N,케이티,1522-0123,33.322083,126.246695,0,2,0,0,0,0
KT201333,웃뜨르운영협의회,제주특별자치도 제주시 한경면 연명로 348 (청수리),24시간 이용가능,N,케이티,1522-0123,33.3023,126.259,0,2,0,0,0,0
KT201335,청수지역아동센터,제주특별자치도 제주시 한경면 중산간서로 3481-6 (청수리),24시간 이용가능,N,케이티,1522-0123,33.3206,126.244,0,2,0,0,0,0
KT201337,청수교회,"제주특별자치도 제주시 한경면 대한로 1067 (청수리, 청수성결교회)",24시간 이용가능,N,케이티,1522-0123,33.3207,126.248,0,2,0,0,0,0
KT201340,조수일리마을회,"제주특별자치도 제주시 한경면 홍수암로 565 (조수리, 조수리복지회관)",24시간 이용가능,N,케이티,1522-0123,33.3372,126.228,0,2,0,0,0,0
KT201342,노형골프클럽,제주특별자치도 제주시 한라대학로 114 (노형동),24시간 이용가능,N,케이티,1522-0123,33.476,126.483,0,2,0,0,0,0
KT201344,귀덕이리새마을회,"제주특별자치도 제주시 한림읍 귀덕3길 44 (귀덕리, 귀덕2리사무소)",24시간 이용가능,N,케이티,1522-0123,33.4416,126.279,0,2,0,0,0,0
KT201346,한림정낭장례식장,"제주특별자치도 제주시 한림읍 명랑로 76 (한림리, 한림탐라장례식장)",24시간 이용가능,N,케이티,1522-0123,33.4128,126.272,0,2,0,0,0,0
KT201349,스웨덴호스텔,제주특별자치도 제주시 한림읍 명재로 100-47 (협재리),24시간 이용가능,N,케이티,1522-0123,33.3909,126.26,0,2,0,0,0,0
KT201351,용포리새마을회,"제주특별자치도 제주시 한림읍 월계로 21 (옹포리, 옹포리사무소)",평일 09시~18시,N,케이티,1522-0123,33.403,126.255,0,2,0,0,0,0
KT201356,대한예수교한림교회,"제주특별자치도 제주시 한림읍 한림로14길 13 (한림리, 한림교회)",24시간 이용가능,N,케이티,1522-0123,33.4159,126.266,0,2,0,0,0,0
KT201358,한수리새마을회,"제주특별자치도 제주시 한림읍 한림로 739 (한수리, 한수리사무소)",평일 09시~18시,N,케이티,1522-0123,33.4209,126.264,0,2,0,0,0,0
KT201360,한사랑지역아동센터,제주특별자치도 제주시 한림읍 명랑남동길 25 (한림리),24시간 이용가능,N,케이티,1522-0123,33.4169,126.274,0,2,0,0,0,0
KT201362,마마스민박,제주특별자치도 제주시 한림읍 옹포4길 24 (옹포리),24시간 이용가능,N,케이티,1522-0123,33.4008,126.253,0,2,0,0,0,0
KT201364,동명새마을회,"제주특별자치도 제주시 한림읍 한림중앙로 62 (동명리, 동명리사무소)",평일 09시~18시,N,케이티,1522-0123,33.4093,126.266,0,2,0,0,0,0
KT201366,대림리새마을회,"제주특별자치도 제주시 한림읍 한수풀로 180 (대림리, 대림리사무소)",평일 09시~18시,N,케이티,1522-0123,33.422466,126.281061,0,2,0,0,0,0
KT201370,마린뷰펜션,제주특별자치도 제주시 한림읍 협재3길 9 (협재리),24시간 이용가능,N,케이티,1522-0123,33.3984,126.245,0,2,0,0,0,0
KT201372,태윤탁구클럽,제주특별자치도 제주시 황사평6길 9 (화북이동),24시간 이용가능,N,케이티,1522-0123,33.4971,126.556,0,2,0,0,0,0
KT201375,성산리사무소,"제주특별자치도 서귀포시 성산읍 성산중앙로 46 (성산리, 성산리사무소)",평일 09시~18시,N,케이티,1522-0123,33.463705,126.933967,0,2,0,0,0,0
KT201378,무릉이리마을회,"제주특별자치도 서귀포시 대정읍 중산간서로 2868 (무릉리, 무릉2리사무소)",평일 09시~18시,N,케이티,1522-0123,33.2748,126.235,0,2,0,0,0,0
KT201381,빅토르투자개발,제주특별자치도 서귀포시 516로277번길 45 (토평동),24시간 이용가능,N,케이티,1522-0123,33.2795,126.582,0,4,0,0,0,0
KT201385,비전지역아동센터,"제주특별자치도 서귀포시 중산간서로 88-5 (강정동, 제주국제순복음교회)",24시간 이용가능,N,케이티,1522-0123,33.262129,126.500981,0,2,0,0,0,0
KT201387,뉴월드골프타운,"제주특별자치도 서귀포시 중산간서로 30 (강정동, 뉴월드 골프타운)",24시간 이용가능,N,케이티,1522-0123,33.261581,126.506938,0,2,0,0,0,0
KT201389,풍경호스텔,제주특별자치도 서귀포시 남성로 117 (서홍동),24시간 이용가능,N,케이티,1522-0123,33.242358,126.552886,0,2,0,0,0,0
KT201391,주식회사선샤인,"제주특별자치도 서귀포시 남성중로 135 (서홍동, 파크선샤인제주)",24시간 이용가능,N,케이티,1522-0123,33.2436,126.554,0,2,0,0,0,0
KT201393,풍경호텔,제주특별자치도 서귀포시 남성중로 147 (서홍동),24시간 이용가능,N,케이티,1522-0123,33.244924,126.553442,0,2,0,0,0,0
KT201395,이승악탐방휴게소,제주특별자치도 서귀포시 남원읍 신례동로 338,평일 09시~18시,N,케이티,1522-0123,33.28812,126.626997,0,2,0,0,0,0
KT201397,세계유산본부,제주특별자치도 서귀포시 대정읍 추사로 44 (안성리),평일 09시~18시,N,케이티,1522-0123,33.24993,126.278254,0,3,0,0,0,0
KT201401,송악리조트렌트,제주특별자치도 서귀포시 대정읍 형제해안로 256-8 (상모리),24시간 이용가능,N,케이티,1522-0123,33.212335,126.29164,0,2,0,0,0,0
KT201404,서귀포교회,"제주특별자치도 서귀포시 동홍로 56 (동홍동, 서귀포교회)",24시간 이용가능,N,케이티,1522-0123,33.253492,126.568082,0,2,0,0,0,0
KT201406,녹지제주헬스케어타운,제주특별자치도 서귀포시 솔오름로 126,24시간 이용가능,N,케이티,1522-0123,33.2489,126.568,0,5,0,0,0,0
KT201411,누가빌리지,"제주특별자치도 서귀포시 산록남로 2704 (토평동, 누가빌리지)",24시간 이용가능,N,케이티,1522-0123,33.2974,126.573,0,2,0,0,0,0
KT201413,호텔 더본,제주특별자치도 서귀포시 색달로 1 (색달동),24시간 이용가능,N,케이티,1522-0123,33.2597,126.406,0,4,0,0,0,0
KT201417,샤뜰레펜션,제주특별자치도 서귀포시 서호호근로 20 (서호동),24시간 이용가능,N,케이티,1522-0123,33.2483,126.529,0,2,0,0,0,0
KT201419,휴마루 호스텔 카페,"제주특별자치도 서귀포시 중산간동로8183번길 16 (서홍동, 휴마루호스텔)",24시간 이용가능,N,케이티,1522-0123,33.261281,126.542718,0,2,0,0,0,0
KT201421,성산포 성당,제주특별자치도 서귀포시 성산읍 고성오조로 120 (오조리),24시간 이용가능,N,케이티,1522-0123,33.454217,126.913783,0,2,0,0,0,0
KT201423,난산리마을회관,"제주특별자치도 서귀포시 성산읍 난산로 39 (난산리, 난산리사무소)",평일 09시~18시,N,케이티,1522-0123,33.401216,126.870821,0,2,0,0,0,0
KT201425,지에스 수산삼거리점,제주특별자치도 서귀포시 성산읍 서성일로 1029 (수산리),24시간 이용가능,N,케이티,1522-0123,33.443587,126.888667,0,2,0,0,0,0
KT201427,주식회사 어라운드폴리,제주특별자치도 서귀포시 성산읍 서성일로 433 (난산리),24시간 이용가능,N,케이티,1522-0123,33.41488,126.836329,0,2,0,0,0,0
KT201431,신풍리 사무소,"제주특별자치도 서귀포시 성산읍 풍천로 227 (신풍리, 신풍리사무소)",평일 09시~18시,N,케이티,1522-0123,33.361184,126.835474,0,2,0,0,0,0
KT201434,서귀포시 산림조합,제주특별자치도 서귀포시 안덕면 신화역사로 545-14 (동광리),평일 09시~18시,N,케이티,1522-0123,33.311378,126.346537,0,2,0,0,0,0
KT201436,에스케이핀스크주식회사,제주특별자치도 서귀포시 안덕면 산록남로 863 (상천리),24시간 이용가능,N,케이티,1522-0123,33.3144,126.393,0,2,0,0,0,0
KT201438,서귀포시 축협,제주특별자치도 서귀포시 안덕면 중산간서로 1914-11 (서광리),평일 09시~18시,N,케이티,1522-0123,33.291111,126.318436,0,2,0,0,0,0
KT201440,상예일동 마을회관,"제주특별자치도 서귀포시 예래로144번길 42 (상예동, 상예1복지회관)",평일 09시~18시,N,케이티,1522-0123,33.2487,126.39,0,2,0,0,0,0
KT201443,레지나,제주특별자치도 서귀포시 이어도로 793 (강정동),24시간 이용가능,N,케이티,1522-0123,33.236632,126.499993,0,2,0,0,0,0
KT201445,서귀포 귤림성,제주특별자치도 서귀포시 일주동로 8941 (호근동),24시간 이용가능,N,케이티,1522-0123,33.250535,126.536507,0,2,0,0,0,0
KT201447,서귀포제일교회,"제주특별자치도 서귀포시 정방연로 48 (토평동, 제일교회)",24시간 이용가능,N,케이티,1522-0123,33.252011,126.577053,0,2,0,0,0,0
KT201450,중문스테이,제주특별자치도 서귀포시 중문관광로 288 (대포동),24시간 이용가능,N,케이티,1522-0123,33.2459,126.429,0,2,0,0,0,0
KT201452,제주에코스위츠,제주특별자치도 서귀포시 중문상로 207-13 (중문동),24시간 이용가능,N,케이티,1522-0123,33.2654,126.428,0,2,0,0,0,0
KT201454,제이하우스,"제주특별자치도 서귀포시 중산간서로 241 (강정동, JJHOUSE)",24시간 이용가능,N,케이티,1522-0123,33.260823,126.485571,0,2,0,0,0,0
KT201457,남쪽나라빌,"제주특별자치도 서귀포시 천제연로 133-1 (중문동, 남쪽나라펜션)",24시간 이용가능,N,케이티,1522-0123,33.254107,126.419757,0,2,0,0,0,0
KT201459,더블루제주라스지오르,제주특별자치도 서귀포시 칠십리로 479 (보목동),24시간 이용가능,N,케이티,1522-0123,33.242,126.602,0,2,0,0,0,0
KT201461,호텔화인,제주특별자치도 서귀포시 칠십리로 87 (서귀동),24시간 이용가능,N,케이티,1522-0123,33.2404,126.565,0,2,0,0,0,0
KT201463,펠리체리조트,제주특별자치도 서귀포시 태평로 111 (호근동),24시간 이용가능,N,케이티,1522-0123,33.244321,126.535072,0,2,0,0,0,0
KT201465,오렌지호스텔,제주특별자치도 서귀포시 태평로335번길 3 (서귀동),24시간 이용가능,N,케이티,1522-0123,33.247171,126.557378,0,2,0,0,0,0
KT201468,록샤인빌파크컨크리클럽,"제주특별자치도 서귀포시 표선면 가시로 384 (가시리, 샤인빌골프장)",24시간 이용가능,N,케이티,1522-0123,33.345361,126.788144,0,3,0,0,0,0
KT201471,OK승마장,"제주특별자치도 서귀포시 표선면 번영로 2595 (성읍리, 정의승마장)",24시간 이용가능,N,케이티,1522-0123,33.402687,126.782999,0,2,0,0,0,0
KT201473,패밀리펜션,제주특별자치도 서귀포시 표선면 번영로 3340 (하천리),24시간 이용가능,N,케이티,1522-0123,33.350449,126.82374,0,2,0,0,0,0
KT201475,고금삼계탕,제주특별자치도 서귀포시 표선면 번영로3428번길 7,24시간 이용가능,N,케이티,1522-0123,33.350449,126.82374,0,2,0,0,0,0
KT201477,성읍이리마을회,제주특별자치도 서귀포시 표선면 성읍이리로57번길 70 (성읍리),평일 09시~18시,N,케이티,1522-0123,33.418095,126.769621,0,2,0,0,0,0
KT201479,제주통나무휴야펜션,"제주특별자치도 서귀포시 표선면 번영로 3328 (하천리, 제주통나무펜션)",24시간 이용가능,N,케이티,1522-0123,33.351125,126.823788,0,2,0,0,0,0
KT201481,크라운골프클럽,"제주특별자치도 서귀포시 표선면 가시로 219 (세화리, 크라운골프장)",24시간 이용가능,N,케이티,1522-0123,33.3393,126.802,0,2,0,0,0,0
KT201483,대명레져제주지점,"제주특별자치도 서귀포시 표선면 일주동로 6347-17 (토산리, 대명샤인빌리조트)",24시간 이용가능,N,케이티,1522-0123,33.3059,126.792,0,5,0,0,0,0
KT201488,세인트존스베리아카,제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 9 (구억리),24시간 이용가능,N,케이티,1522-0123,33.284,126.284,0,5,0,0,0,0
KT201529,제주나인리조트,제주특별자치도 제주시 해안마을북길 14-5 (해안동),24시간 이용가능,N,케이티,1522-0123,33.4646,126.453,0,2,0,0,0,0
KT201530,중문제일행복한홈스쿨아동센터,"제주특별자치도 서귀포시 1100로49번길 11 (중문동, 중문제일교회)",24시간 이용가능,N,케이티,1522-0123,33.2541,126.433,0,2,0,0,0,0
KT201531,신흥일리새마을회,"제주특별자치도 서귀포시 남원읍 신흥로 34 (신흥리, 신흥1리사무소)",평일 09시~18시,N,케이티,1522-0123,33.3041,126.767,0,2,0,0,0,0
KT201533,안성리마을회,"제주특별자치도 서귀포시 대정읍 추사로 10-1 (안성리, 안성리사무소)",평일 09시~18시,N,케이티,1522-0123,33.2501,126.282,0,2,0,0,0,0
KT201534,하예일마을회,제주특별자치도 서귀포시 하예로 1-3 (하예동),평일 09시~18시,N,케이티,1522-0123,33.2435,126.386,0,2,0,0,0,0
KT201544,현광협오크라,제주특별자치도 제주시 신광로4길 38 (연동),24시간 이용가능,N,케이티,1522-0123,33.4891,126.486,0,2,0,0,0,0
KT201548,항운노조새마을금고,제주특별자치도 제주시 서해안로 192 (도두일동),24시간 이용가능,N,케이티,1522-0123,33.5055,126.469,0,2,0,0,0,0
KT201549,우도면진천리,"제주특별자치도 제주시 우도면 천진길 10 (연평리, 천진리사무소)",평일 09시~18시,N,케이티,1522-0123,33.4949,126.951,0,2,0,0,0,0
KT201554,서귀포중앙골프연습장,제주특별자치도 서귀포시 동홍로303번길 30 (동홍동),24시간 이용가능,N,케이티,1522-0123,33.2535,126.568,0,2,0,0,0,0
KT201555,세인트존스베리아카데미,제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 10 (구억리),24시간 이용가능,N,케이티,1522-0123,33.2647,126.284,0,5,0,0,0,0
KT201565,주왕산업개발주식회사,제주특별자치도 서귀포시 성산읍 한도로 269-37 (성산리),24시간 이용가능,N,케이티,1522-0123,33.4687,126.936,0,2,0,0,0,0
KT201566,다인오세아노호텔,제주특별자치도 제주시 애월읍 애월해안로 394 (고내리),24시간 이용가능,N,케이티,1522-0123,33.4726,126.351,0,2,0,0,0,0
KT201569,주식회사보민,제주특별자치도 제주시 도두봉2길 2 (도두일동),24시간 이용가능,N,케이티,1522-0123,33.5054,126.47,0,2,0,0,0,0
KT201586,흰수염고래리조트,제주특별자치도 제주시 애월읍 일주서로 6818 (구엄리),24시간 이용가능,N,케이티,1522-0123,33.4754,126.38,0,2,0,0,0,0
KT201631,호텔빠레브주식회사,"제주특별자치도 서귀포시 김정문화로 15 (강정동, 호텔빠레브)",24시간 이용가능,N,케이티,1522-0123,33.2523,126.507,0,3,0,0,0,0
KT201637,아우룸숲아파트입대위,제주특별자치도 서귀포시 홍중로21번길 14 (서홍동),24시간 이용가능,N,케이티,1522-0123,33.2546,126.558,0,2,0,0,0,0
KT201638,엔알누리빌삼차아파트입대위,제주특별자치도 제주시 서회천서1길 11-1 (회천동),24시간 이용가능,N,케이티,1522-0123,33.4988,126.605,0,2,0,0,0,0
KT201639,에스케이엘이씨 주식회사,제주특별자치도 서귀포시 토평공단로 78-27 (토평동),24시간 이용가능,N,케이티,1522-0123,33.2895,126.589,0,2,0,0,0,0
KT201641,함덕진우파크빌,"제주특별자치도 제주시 조천읍 함덕남12길 19-6 (함덕리, 진우파크빌)",24시간 이용가능,N,케이티,1522-0123,33.5329,126.674,0,3,0,0,0,0
KT201642,제주황금다래영농조합법인,"제주특별자치도 서귀포시 성산읍 남산봉로 120 (신풍리, 제주황금다래영농조합법인)",24시간 이용가능,N,케이티,1522-0123,33.3725,126.827,0,2,0,0,0,0
KT201644,부영주택제주부영호텔엔리조트,제주특별자치도 서귀포시 중문관광로 222,24시간 이용가능,Y,케이티,1522-0123,33.2426,126.424,0,4,0,0,0,0
KT201645,JJP골프클럽,제주특별자치도 서귀포시 중문상로 140 (중문동),24시간 이용가능,N,케이티,1522-0123,33.2601,126.43,0,2,0,0,0,0
KT201647,서귀포강정엘에치아파트,"제주특별자치도 서귀포시 대청로25번길 9 (강정동, 서귀포강정엘에이치아파트) 101동~106동",24시간 이용가능,N,케이티,1522-0123,33.2534,126.503,0,2,0,0,0,0
KT201648,한림코아루아파트입주자대표회의,"제주특별자치도 제주시 한림읍 동명북2길 15 (동명리, 제주한림코아루)",24시간 이용가능,N,케이티,1522-0123,33.4077,126.264,0,2,0,0,0,0
KT201649,씨제이대한통운 큽럽나인브릿지,"제주특별자치도 서귀포시 안덕면 광평로 34-156 (광평리, 나인브릿지)",24시간 이용가능,N,케이티,1522-0123,33.342,126.406,0,2,0,0,0,0
KT201650,블랙스톤리조트,"제주특별자치도 제주시 한림읍 한창로 925-122 (금악리, 블랙스톤CC)",24시간 이용가능,N,케이티,1522-0123,33.3371,126.313,0,3,0,0,0,0
KT201686,월드씨엔에스 주식회사,제주특별자치도 제주시 조천읍 남조로1길 174 (조천리), ,Y,케이티,1522-0123,33.517,126.654,0,2,0,0,0,0
KT201719,의료법인중앙의료재단 중앙병원,"제주특별자치도 제주시 월랑로 91 (이호이동, S중앙병원)", ,Y,케이티,1522-0123,33.4922,126.471,0,3,0,0,0,0
KT202116,대진유토피아대표회의,"제주특별자치도 서귀포시 표선면 번영로3428번길 129 (표선리, 대진유토피아)", ,Y,케이티,1522-0123,33.3422,126.815,0,5,0,0,0,0
KT202183,주식회사 삼광개발,"제주특별자치도 제주시 탑동로 47 (삼도이동, 제주오리엔탈호텔)", ,Y,케이티,1522-0123,33.5169,126.522,0,3,0,0,0,0
KT202250,소프트라인제주지점,제주특별자치도 서귀포시 예래해안로 15 (하예동), ,Y,케이티,1522-0123,33.2335,126.369,0,2,0,0,0,0
KT202277,에스호텔주식회사,"제주특별자치도 제주시 오일장중길 26 (도두일동, 에스관광호텔)", ,Y,케이티,1522-0123,33.4954,126.471,0,2,0,0,0,0
KT202308,강정코아루아파트2단지,제주특별자치도 서귀포시 신서로 85 (강정동), ,Y,케이티,1522-0123,33.2579,126.505,0,2,0,0,0,0
KT202320,강정코아루아파트3단지,제주특별자치도 서귀포시 신서로 89 (강정동), ,Y,케이티,1522-0123,33.258,126.506,0,2,0,0,0,0
KT202684,대한예수교장로회봉개교회,"제주특별자치도 제주시 번영로 561-8 (봉개동, 봉개교회)", ,Y,케이티,1522-0123,33.487972,126.601299,0,2,0,0,0,0
KT202923,(주)흥학산업개발,"제주특별자치도 제주시 서해안로 236 (도두일동, 도두해수파크)", ,Y,케이티,1522-0123,33.508831,126.471143,0,2,0,0,0,0
KT202931,수망관광휴양펜션,제주특별자치도 서귀포시 남원읍 서성로 986-24 (수망리), ,Y,케이티,1522-0123,33.336462,126.698427,0,2,0,0,0,0
KT202961,성읍일리마을회,"제주특별자치도 서귀포시 표선면 중산간동로 4658 (성읍리, 성읍1리사무소)", ,Y,케이티,1522-0123,33.389906,126.797823,0,2,0,0,0,0
KT202967,한라산리조트주식회사,"제주특별자치도 제주시 선돌목동길 56-46 (오등동, 한라산컨트리클럽)", ,Y,케이티,1522-0123,33.4451,126.544,0,2,0,0,0,0
KT202969,미래골프클럽,제주특별자치도 제주시 애월읍 고성10길 106-1 (고성리), ,Y,케이티,1522-0123,33.449832,126.420406,0,2,0,0,0,0
KT202970,디아일랜드마리나호텔,"제주특별자치도 서귀포시 성산읍 고성오조로 94 (고성리, 디아일랜드마리나호텔)", ,Y,케이티,1522-0123,33.452027,126.914415,0,2,0,0,0,0
KT202971,블라제리조트,제주특별자치도 서귀포시 표선면 녹산로 274 (가시리), ,Y,케이티,1522-0123,33.378923,126.746953,0,2,0,0,0,0
KT202974,오렌지슈가,"제주특별자치도 제주시 애월읍 하광로 540-66 (광령리, 스타하우스)", ,N,케이티,1522-0123,33.490069,126.42103,0,2,0,0,0,0
KT202975,제주막걸리,제주특별자치도 제주시 애월읍 일주서로 7238, ,N,케이티,1522-0123,33.4411,126.429,0,2,0,0,0,0
KT203034,(주)소봉하우징,제주특별자치도 제주시 연북로 257,24시간 이용가능,Y,KT,1522-0123,33.481712,126.508941,0,8,0,0,0,0
KT203052,글램블루호텔,제주특별자치도 서귀포시 명동로 46,24시간 이용가능,Y,KT,1522-0123,33.24727,126.566866,0,2,0,0,0,0
KT203116,아리아호텔,제주특별자치도 서귀포시 중문관광로 23-1,24시간 이용가능,Y,KT,1522-0123,33.255873,126.415472,0,2,0,0,0,0
KT203118,더큐브리조트,제주특별자치도 서귀포시 솔오름로105번길 24,24시간 이용가능,Y,KT,1522-0123,33.286372,126.563562,0,2,0,0,0,0
KT306058,한라병원,제주특별자치도 제주시 도령로 65,24시간 이용가능,N,KT,1522-0123,33.490114,126.485089,0,10,0,0,0,0
KT306061,브리타니JKDNC연립주택,제주특별자치도 서귀포시 칠십리로 306,24시간 이용가능,Y,KT,1522-0123,33.247262,126.585168,0,2,0,0,0,0
KT306064,연동대림2차아파트,제주특별자치도 제주시 연화로 25,24시간 이용가능,Y,KT,1522-0123,33.479509,126.488549,0,10,0,0,0,0
